condition,run,epoch,episode,row_id,scan,occ
icl_trained,wqjyy66p,4,127,canon-five_ch_wide-15,8,0.3310
icl_trained,wqjyy66p,4,127,canon-five_ch_wide-15,9,0.3265
icl_trained,wqjyy66p,4,127,canon-five_ch_wide-15,10,0.2035
icl_trained,wqjyy66p,4,127,canon-five_ch_wide-15,11,0.2456
icl_trained,wqjyy66p,4,127,canon-five_ch_wide-15,12,0.1972
icl_trained,wqjyy66p,4,127,canon-five_ch_wide-15,13,0.2308
icl_trained,wqjyy66p,4,127,canon-five_ch_wide-15,14,0.2343
icl_trained,wqjyy66p,4,127,canon-five_ch_wide-15,15,0.2014
icl_trained,wqjyy66p,4,127,canon-five_ch_wide-15,16,0.2241
icl_trained,wqjyy66p,4,127,canon-five_ch_wide-15,17,0.2737
icl_trained,wqjyy66p,4,127,canon-five_ch_wide-15,18,0.2077
icl_trained,wqjyy66p,4,127,canon-five_ch_wide-15,19,0.0671
icl_trained,wqjyy66p,4,127,canon-five_ch_wide-15,20,0.2160
icl_trained,wqjyy66p,4,127,canon-five_ch_wide-15,21,0.2175
icl_trained,wqjyy66p,4,127,canon-five_ch_wide-15,22,0.3218
icl_trained,wqjyy66p,4,127,canon-five_ch_wide-15,23,0.1667
icl_trained,wqjyy66p,4,127,canon-five_ch_wide-15,24,0.2131
icl_trained,wqjyy66p,4,127,canon-five_ch_wide-15,25,0.1025
icl_trained,wqjyy66p,4,127,canon-five_ch_wide-15,26,0.2655
icl_trained,wqjyy66p,4,127,canon-five_ch_wide-15,27,0.2361
icl_trained,wqjyy66p,4,127,canon-five_ch_wide-15,28,0.2160
icl_trained,wqjyy66p,4,127,canon-five_ch_wide-15,29,0.2753
icl_trained,wqjyy66p,4,127,canon-five_ch_wide-15,30,0.2321
icl_trained,wqjyy66p,4,128,canon-five_ch_wide-15,1,0.2842
icl_trained,wqjyy66p,4,128,canon-five_ch_wide-15,2,0.4102
icl_trained,wqjyy66p,4,128,canon-five_ch_wide-15,3,0.5559
icl_trained,wqjyy66p,4,128,canon-five_ch_wide-15,4,0.4983
icl_trained,wqjyy66p,4,128,canon-five_ch_wide-15,5,0.5941
icl_trained,wqjyy66p,4,128,canon-five_ch_wide-15,6,0.6263
icl_trained,wqjyy66p,4,128,canon-five_ch_wide-15,7,0.6200
icl_trained,wqjyy66p,4,128,canon-five_ch_wide-15,8,0.6767
icl_trained,wqjyy66p,4,128,canon-five_ch_wide-15,9,0.6579
icl_trained,wqjyy66p,4,128,canon-five_ch_wide-15,10,0.6579
icl_trained,wqjyy66p,4,128,canon-five_ch_wide-15,11,0.6941
icl_trained,wqjyy66p,4,128,canon-five_ch_wide-15,12,0.6579
icl_trained,wqjyy66p,4,128,canon-five_ch_wide-15,13,0.6579
icl_trained,wqjyy66p,4,128,canon-five_ch_wide-15,14,0.6579
icl_trained,wqjyy66p,4,128,canon-five_ch_wide-15,15,0.6579
icl_trained,wqjyy66p,4,128,canon-five_ch_wide-15,16,0.6579
icl_trained,wqjyy66p,4,128,canon-five_ch_wide-15,17,0.6941
icl_trained,wqjyy66p,4,128,canon-five_ch_wide-15,18,0.7138
icl_trained,wqjyy66p,4,128,canon-five_ch_wide-15,19,0.6579
icl_trained,wqjyy66p,4,128,canon-five_ch_wide-15,20,0.6579
icl_trained,wqjyy66p,4,128,canon-five_ch_wide-15,21,0.6984
icl_trained,wqjyy66p,4,128,canon-five_ch_wide-15,22,0.6984
icl_trained,wqjyy66p,4,128,canon-five_ch_wide-15,23,0.6579
icl_trained,wqjyy66p,4,128,canon-five_ch_wide-15,24,0.6579
icl_trained,wqjyy66p,4,128,canon-five_ch_wide-15,25,0.6579
icl_trained,wqjyy66p,4,128,canon-five_ch_wide-15,26,0.6540
icl_trained,wqjyy66p,4,128,canon-five_ch_wide-15,27,0.6645
icl_trained,wqjyy66p,4,128,canon-five_ch_wide-15,28,0.6579
icl_trained,wqjyy66p,4,128,canon-five_ch_wide-15,29,0.6579
icl_trained,wqjyy66p,4,128,canon-five_ch_wide-15,30,0.6579
icl_trained,wqjyy66p,4,129,canon-five_ch_wide-15,1,0.2842
icl_trained,wqjyy66p,4,129,canon-five_ch_wide-15,2,0.1538
icl_trained,wqjyy66p,4,129,canon-five_ch_wide-15,3,0.1519
icl_trained,wqjyy66p,4,129,canon-five_ch_wide-15,4,0.2326
icl_trained,wqjyy66p,4,129,canon-five_ch_wide-15,5,0.2474
icl_trained,wqjyy66p,4,129,canon-five_ch_wide-15,6,0.3196
icl_trained,wqjyy66p,4,129,canon-five_ch_wide-15,7,0.2063
icl_trained,wqjyy66p,4,129,canon-five_ch_wide-15,8,0.3310
icl_trained,wqjyy66p,4,129,canon-five_ch_wide-15,9,0.3265
icl_trained,wqjyy66p,4,129,canon-five_ch_wide-15,10,0.2035
icl_trained,wqjyy66p,4,129,canon-five_ch_wide-15,11,0.2456
icl_trained,wqjyy66p,4,129,canon-five_ch_wide-15,12,0.1399
icl_trained,wqjyy66p,4,129,canon-five_ch_wide-15,13,0.2827
icl_trained,wqjyy66p,4,129,canon-five_ch_wide-15,14,0.2343
icl_trained,wqjyy66p,4,129,canon-five_ch_wide-15,15,0.2014
icl_trained,wqjyy66p,4,129,canon-five_ch_wide-15,16,0.2241
icl_trained,wqjyy66p,4,129,canon-five_ch_wide-15,17,0.2737
icl_trained,wqjyy66p,4,129,canon-five_ch_wide-15,18,0.2077
icl_trained,wqjyy66p,4,129,canon-five_ch_wide-15,19,0.0671
icl_trained,wqjyy66p,4,129,canon-five_ch_wide-15,20,0.2160
icl_trained,wqjyy66p,4,129,canon-five_ch_wide-15,21,0.2175
icl_trained,wqjyy66p,4,129,canon-five_ch_wide-15,22,0.3439
icl_trained,wqjyy66p,4,129,canon-five_ch_wide-15,23,0.1667
icl_trained,wqjyy66p,4,129,canon-five_ch_wide-15,24,0.0671
icl_trained,wqjyy66p,4,129,canon-five_ch_wide-15,25,0.2474
icl_trained,wqjyy66p,4,129,canon-five_ch_wide-15,26,0.2655
icl_trained,wqjyy66p,4,129,canon-five_ch_wide-15,27,0.2361
icl_trained,wqjyy66p,4,129,canon-five_ch_wide-15,28,0.2160
icl_trained,wqjyy66p,4,129,canon-five_ch_wide-15,29,0.2753
icl_trained,wqjyy66p,4,129,canon-five_ch_wide-15,30,0.2321
icl_trained,wqjyy66p,4,130,canon-five_ch_wide-15,1,0.2842
icl_trained,wqjyy66p,4,130,canon-five_ch_wide-15,2,0.1538
icl_trained,wqjyy66p,4,130,canon-five_ch_wide-15,3,0.1519
icl_trained,wqjyy66p,4,130,canon-five_ch_wide-15,4,0.2326
icl_trained,wqjyy66p,4,130,canon-five_ch_wide-15,5,0.2148
icl_trained,wqjyy66p,4,130,canon-five_ch_wide-15,6,0.3196
icl_trained,wqjyy66p,4,130,canon-five_ch_wide-15,7,0.2063
icl_trained,wqjyy66p,4,130,canon-five_ch_wide-15,8,0.3310
icl_trained,wqjyy66p,4,130,canon-five_ch_wide-15,9,0.3265
icl_trained,wqjyy66p,4,130,canon-five_ch_wide-15,10,0.2035
icl_trained,wqjyy66p,4,130,canon-five_ch_wide-15,11,0.2456
icl_trained,wqjyy66p,4,130,canon-five_ch_wide-15,12,0.1972
icl_trained,wqjyy66p,4,130,canon-five_ch_wide-15,13,0.2308
icl_trained,wqjyy66p,4,130,canon-five_ch_wide-15,14,0.2343
icl_trained,wqjyy66p,4,130,canon-five_ch_wide-15,15,0.2014
icl_trained,wqjyy66p,4,130,canon-five_ch_wide-15,16,0.2241
icl_trained,wqjyy66p,4,130,canon-five_ch_wide-15,17,0.2737
icl_trained,wqjyy66p,4,130,canon-five_ch_wide-15,18,0.2077
icl_trained,wqjyy66p,4,130,canon-five_ch_wide-15,19,0.0671
icl_trained,wqjyy66p,4,130,canon-five_ch_wide-15,20,0.2160
icl_trained,wqjyy66p,4,130,canon-five_ch_wide-15,21,0.2175
icl_trained,wqjyy66p,4,130,canon-five_ch_wide-15,22,0.3218
icl_trained,wqjyy66p,4,130,canon-five_ch_wide-15,23,0.1667
icl_trained,wqjyy66p,4,130,canon-five_ch_wide-15,24,0.2063
icl_trained,wqjyy66p,4,130,canon-five_ch_wide-15,25,0.1025
icl_trained,wqjyy66p,4,130,canon-five_ch_wide-15,26,0.2655
icl_trained,wqjyy66p,4,130,canon-five_ch_wide-15,27,0.2759
icl_trained,wqjyy66p,4,130,canon-five_ch_wide-15,28,0.2160
icl_trained,wqjyy66p,4,130,canon-five_ch_wide-15,29,0.2753
icl_trained,wqjyy66p,4,130,canon-five_ch_wide-15,30,0.2321
icl_trained,wqjyy66p,4,131,canon-five_ch_wide-15,1,0.2842
icl_trained,wqjyy66p,4,131,canon-five_ch_wide-15,2,0.1538
icl_trained,wqjyy66p,4,131,canon-five_ch_wide-15,3,0.1519
icl_trained,wqjyy66p,4,131,canon-five_ch_wide-15,4,0.2326
icl_trained,wqjyy66p,4,131,canon-five_ch_wide-15,5,0.2474
icl_trained,wqjyy66p,4,131,canon-five_ch_wide-15,6,0.3196
icl_trained,wqjyy66p,4,131,canon-five_ch_wide-15,7,0.2063
icl_trained,wqjyy66p,4,131,canon-five_ch_wide-15,8,0.3310
icl_trained,wqjyy66p,4,131,canon-five_ch_wide-15,9,0.3265
icl_trained,wqjyy66p,4,131,canon-five_ch_wide-15,10,0.2035
icl_trained,wqjyy66p,4,131,canon-five_ch_wide-15,11,0.2456
icl_trained,wqjyy66p,4,131,canon-five_ch_wide-15,12,0.1972
icl_trained,wqjyy66p,4,131,canon-five_ch_wide-15,13,0.2238
icl_trained,wqjyy66p,4,131,canon-five_ch_wide-15,14,0.2343
icl_trained,wqjyy66p,4,131,canon-five_ch_wide-15,15,0.2014
icl_trained,wqjyy66p,4,131,canon-five_ch_wide-15,16,0.2241
icl_trained,wqjyy66p,4,131,canon-five_ch_wide-15,17,0.2737
icl_trained,wqjyy66p,4,131,canon-five_ch_wide-15,18,0.2077
icl_trained,wqjyy66p,4,131,canon-five_ch_wide-15,19,0.0671
icl_trained,wqjyy66p,4,131,canon-five_ch_wide-15,20,0.2160
icl_trained,wqjyy66p,4,131,canon-five_ch_wide-15,21,0.2175
icl_trained,wqjyy66p,4,131,canon-five_ch_wide-15,22,0.3404
icl_trained,wqjyy66p,4,131,canon-five_ch_wide-15,23,0.1667
icl_trained,wqjyy66p,4,131,canon-five_ch_wide-15,24,0.0671
icl_trained,wqjyy66p,4,131,canon-five_ch_wide-15,25,0.1025
icl_trained,wqjyy66p,4,131,canon-five_ch_wide-15,26,0.2655
icl_trained,wqjyy66p,4,131,canon-five_ch_wide-15,27,0.2361
icl_trained,wqjyy66p,4,131,canon-five_ch_wide-15,28,0.2160
icl_trained,wqjyy66p,4,131,canon-five_ch_wide-15,29,0.2753
icl_trained,wqjyy66p,4,131,canon-five_ch_wide-15,30,0.2321
icl_trained,wqjyy66p,4,132,canon-five_ch_wide-18,1,0.1092
icl_trained,wqjyy66p,4,132,canon-five_ch_wide-18,2,0.2976
icl_trained,wqjyy66p,4,132,canon-five_ch_wide-18,3,0.4915
icl_trained,wqjyy66p,4,132,canon-five_ch_wide-18,4,0.4966
icl_trained,wqjyy66p,4,132,canon-five_ch_wide-18,5,0.5084
icl_trained,wqjyy66p,4,132,canon-five_ch_wide-18,6,0.2727
icl_trained,wqjyy66p,4,132,canon-five_ch_wide-18,7,0.2281
icl_trained,wqjyy66p,4,132,canon-five_ch_wide-18,8,0.1979
icl_trained,wqjyy66p,4,132,canon-five_ch_wide-18,9,0.4966
icl_trained,wqjyy66p,4,132,canon-five_ch_wide-18,10,0.5034
icl_trained,wqjyy66p,4,132,canon-five_ch_wide-18,11,0.5282
icl_trained,wqjyy66p,4,132,canon-five_ch_wide-18,12,0.5248
icl_trained,wqjyy66p,4,132,canon-five_ch_wide-18,13,0.5654
icl_trained,wqjyy66p,4,132,canon-five_ch_wide-18,14,0.2113
icl_trained,wqjyy66p,4,132,canon-five_ch_wide-18,15,0.5850
icl_trained,wqjyy66p,4,132,canon-five_ch_wide-18,16,0.1298
icl_trained,wqjyy66p,4,132,canon-five_ch_wide-18,17,0.2118
icl_trained,wqjyy66p,4,132,canon-five_ch_wide-18,18,0.1573
icl_trained,wqjyy66p,4,132,canon-five_ch_wide-18,19,0.6537
icl_trained,wqjyy66p,4,132,canon-five_ch_wide-18,20,0.2324
icl_trained,wqjyy66p,4,132,canon-five_ch_wide-18,21,0.2195
icl_trained,wqjyy66p,4,132,canon-five_ch_wide-18,22,0.2371
icl_trained,wqjyy66p,4,132,canon-five_ch_wide-18,23,0.2491
icl_trained,wqjyy66p,4,132,canon-five_ch_wide-18,24,0.2199
icl_trained,wqjyy66p,4,132,canon-five_ch_wide-18,25,0.2526
icl_trained,wqjyy66p,4,132,canon-five_ch_wide-18,26,0.0707
icl_trained,wqjyy66p,4,132,canon-five_ch_wide-18,27,0.2042
icl_trained,wqjyy66p,4,132,canon-five_ch_wide-18,28,0.2951
icl_trained,wqjyy66p,4,132,canon-five_ch_wide-18,29,0.1014
icl_trained,wqjyy66p,4,132,canon-five_ch_wide-18,30,0.2308
icl_trained,wqjyy66p,4,133,canon-five_ch_wide-18,1,0.1092
icl_trained,wqjyy66p,4,133,canon-five_ch_wide-18,2,0.2976
icl_trained,wqjyy66p,4,133,canon-five_ch_wide-18,3,0.2042
icl_trained,wqjyy66p,4,133,canon-five_ch_wide-18,4,0.4007
icl_trained,wqjyy66p,4,133,canon-five_ch_wide-18,5,0.5051
icl_trained,wqjyy66p,4,133,canon-five_ch_wide-18,6,0.5051
icl_trained,wqjyy66p,4,133,canon-five_ch_wide-18,7,0.5421
icl_trained,wqjyy66p,4,133,canon-five_ch_wide-18,8,0.1979
icl_trained,wqjyy66p,4,133,canon-five_ch_wide-18,9,0.5421
icl_trained,wqjyy66p,4,133,canon-five_ch_wide-18,10,0.5421
icl_trained,wqjyy66p,4,133,canon-five_ch_wide-18,11,0.5455
icl_trained,wqjyy66p,4,133,canon-five_ch_wide-18,12,0.4968
icl_trained,wqjyy66p,4,133,canon-five_ch_wide-18,13,0.1724
icl_trained,wqjyy66p,4,133,canon-five_ch_wide-18,14,0.2759
icl_trained,wqjyy66p,4,133,canon-five_ch_wide-18,15,0.2787
icl_trained,wqjyy66p,4,133,canon-five_ch_wide-18,16,0.6007
icl_trained,wqjyy66p,4,133,canon-five_ch_wide-18,17,0.2118
icl_trained,wqjyy66p,4,133,canon-five_ch_wide-18,18,0.1573
icl_trained,wqjyy66p,4,133,canon-five_ch_wide-18,19,0.1828
icl_trained,wqjyy66p,4,133,canon-five_ch_wide-18,20,0.2324
icl_trained,wqjyy66p,4,133,canon-five_ch_wide-18,21,0.2483
icl_trained,wqjyy66p,4,133,canon-five_ch_wide-18,22,0.2371
icl_trained,wqjyy66p,4,133,canon-five_ch_wide-18,23,0.2491
icl_trained,wqjyy66p,4,133,canon-five_ch_wide-18,24,0.2199
icl_trained,wqjyy66p,4,133,canon-five_ch_wide-18,25,0.2526
icl_trained,wqjyy66p,4,133,canon-five_ch_wide-18,26,0.0707
icl_trained,wqjyy66p,4,133,canon-five_ch_wide-18,27,0.6007
icl_trained,wqjyy66p,4,133,canon-five_ch_wide-18,28,0.2951
icl_trained,wqjyy66p,4,133,canon-five_ch_wide-18,29,0.1014
icl_trained,wqjyy66p,4,133,canon-five_ch_wide-18,30,0.2308
icl_trained,wqjyy66p,4,134,canon-five_ch_wide-18,1,0.1092
icl_trained,wqjyy66p,4,134,canon-five_ch_wide-18,2,0.2976
icl_trained,wqjyy66p,4,134,canon-five_ch_wide-18,3,0.2976
icl_trained,wqjyy66p,4,134,canon-five_ch_wide-18,4,0.3048
icl_trained,wqjyy66p,4,134,canon-five_ch_wide-18,5,0.4130
icl_trained,wqjyy66p,4,134,canon-five_ch_wide-18,6,0.4130
icl_trained,wqjyy66p,4,134,canon-five_ch_wide-18,7,0.4456
icl_trained,wqjyy66p,4,134,canon-five_ch_wide-18,8,0.4456
icl_trained,wqjyy66p,4,134,canon-five_ch_wide-18,9,0.4456
icl_trained,wqjyy66p,4,134,canon-five_ch_wide-18,10,0.4456
icl_trained,wqjyy66p,4,134,canon-five_ch_wide-18,11,0.4765
icl_trained,wqjyy66p,4,134,canon-five_ch_wide-18,12,0.4733
icl_trained,wqjyy66p,4,134,canon-five_ch_wide-18,13,0.1724
icl_trained,wqjyy66p,4,134,canon-five_ch_wide-18,14,0.2289
icl_trained,wqjyy66p,4,134,canon-five_ch_wide-18,15,0.3403
icl_trained,wqjyy66p,4,134,canon-five_ch_wide-18,16,0.1298
icl_trained,wqjyy66p,4,134,canon-five_ch_wide-18,17,0.2118
icl_trained,wqjyy66p,4,134,canon-five_ch_wide-18,18,0.1713
icl_trained,wqjyy66p,4,134,canon-five_ch_wide-18,19,0.1828
icl_trained,wqjyy66p,4,134,canon-five_ch_wide-18,20,0.2324
icl_trained,wqjyy66p,4,134,canon-five_ch_wide-18,21,0.2195
icl_trained,wqjyy66p,4,134,canon-five_ch_wide-18,22,0.2371
icl_trained,wqjyy66p,4,134,canon-five_ch_wide-18,23,0.2491
icl_trained,wqjyy66p,4,134,canon-five_ch_wide-18,24,0.2784
icl_trained,wqjyy66p,4,134,canon-five_ch_wide-18,25,0.2526
icl_trained,wqjyy66p,4,134,canon-five_ch_wide-18,26,0.2708
icl_trained,wqjyy66p,4,134,canon-five_ch_wide-18,27,0.2183
icl_trained,wqjyy66p,4,134,canon-five_ch_wide-18,28,0.2951
icl_trained,wqjyy66p,4,134,canon-five_ch_wide-18,29,0.6053
icl_trained,wqjyy66p,4,134,canon-five_ch_wide-18,30,0.2308
icl_trained,wqjyy66p,4,135,canon-five_ch_wide-18,1,0.1092
icl_trained,wqjyy66p,4,135,canon-five_ch_wide-18,2,0.2976
icl_trained,wqjyy66p,4,135,canon-five_ch_wide-18,3,0.4915
icl_trained,wqjyy66p,4,135,canon-five_ch_wide-18,4,0.4966
icl_trained,wqjyy66p,4,135,canon-five_ch_wide-18,5,0.4966
icl_trained,wqjyy66p,4,135,canon-five_ch_wide-18,6,0.4966
icl_trained,wqjyy66p,4,135,canon-five_ch_wide-18,7,0.5369
icl_trained,wqjyy66p,4,135,canon-five_ch_wide-18,8,0.5336
icl_trained,wqjyy66p,4,135,canon-five_ch_wide-18,9,0.5336
icl_trained,wqjyy66p,4,135,canon-five_ch_wide-18,10,0.5336
icl_trained,wqjyy66p,4,135,canon-five_ch_wide-18,11,0.2297
icl_trained,wqjyy66p,4,135,canon-five_ch_wide-18,12,0.5316
icl_trained,wqjyy66p,4,135,canon-five_ch_wide-18,13,0.1724
icl_trained,wqjyy66p,4,135,canon-five_ch_wide-18,14,0.2113
icl_trained,wqjyy66p,4,135,canon-five_ch_wide-18,15,0.2195
icl_trained,wqjyy66p,4,135,canon-five_ch_wide-18,16,0.1298
icl_trained,wqjyy66p,4,135,canon-five_ch_wide-18,17,0.2257
icl_trained,wqjyy66p,4,135,canon-five_ch_wide-18,18,0.1713
icl_trained,wqjyy66p,4,135,canon-five_ch_wide-18,19,0.1815
icl_trained,wqjyy66p,4,135,canon-five_ch_wide-18,20,0.2324
icl_trained,wqjyy66p,4,135,canon-five_ch_wide-18,21,0.1724
icl_trained,wqjyy66p,4,135,canon-five_ch_wide-18,22,0.2371
icl_trained,wqjyy66p,4,135,canon-five_ch_wide-18,23,0.2491
icl_trained,wqjyy66p,4,135,canon-five_ch_wide-18,24,0.2199
icl_trained,wqjyy66p,4,135,canon-five_ch_wide-18,25,0.4917
icl_trained,wqjyy66p,4,135,canon-five_ch_wide-18,26,0.0707
icl_trained,wqjyy66p,4,135,canon-five_ch_wide-18,27,0.6414
icl_trained,wqjyy66p,4,135,canon-five_ch_wide-18,28,0.2951
icl_trained,wqjyy66p,4,135,canon-five_ch_wide-18,29,0.2951
icl_trained,wqjyy66p,4,135,canon-five_ch_wide-18,30,0.2308
icl_trained,wqjyy66p,4,136,canon-five_ch_wide-18,1,0.1092
icl_trained,wqjyy66p,4,136,canon-five_ch_wide-18,2,0.1910
icl_trained,wqjyy66p,4,136,canon-five_ch_wide-18,3,0.2042
icl_trained,wqjyy66p,4,136,canon-five_ch_wide-18,4,0.2028
icl_trained,wqjyy66p,4,136,canon-five_ch_wide-18,5,0.2098
icl_trained,wqjyy66p,4,136,canon-five_ch_wide-18,6,0.1661
icl_trained,wqjyy66p,4,136,canon-five_ch_wide-18,7,0.2281
icl_trained,wqjyy66p,4,136,canon-five_ch_wide-18,8,0.4246
icl_trained,wqjyy66p,4,136,canon-five_ch_wide-18,9,0.0777
icl_trained,wqjyy66p,4,136,canon-five_ch_wide-18,10,0.1056
icl_trained,wqjyy66p,4,136,canon-five_ch_wide-18,11,0.2297
icl_trained,wqjyy66p,4,136,canon-five_ch_wide-18,12,0.1122
icl_trained,wqjyy66p,4,136,canon-five_ch_wide-18,13,0.1724
icl_trained,wqjyy66p,4,136,canon-five_ch_wide-18,14,0.2113
icl_trained,wqjyy66p,4,136,canon-five_ch_wide-18,15,0.1150
icl_trained,wqjyy66p,4,136,canon-five_ch_wide-18,16,0.1298
icl_trained,wqjyy66p,4,136,canon-five_ch_wide-18,17,0.2118
icl_trained,wqjyy66p,4,136,canon-five_ch_wide-18,18,0.1573
icl_trained,wqjyy66p,4,136,canon-five_ch_wide-18,19,0.1828
icl_trained,wqjyy66p,4,136,canon-five_ch_wide-18,20,0.2324
icl_trained,wqjyy66p,4,136,canon-five_ch_wide-18,21,0.2195
icl_trained,wqjyy66p,4,136,canon-five_ch_wide-18,22,0.2371
icl_trained,wqjyy66p,4,136,canon-five_ch_wide-18,23,0.2491
icl_trained,wqjyy66p,4,136,canon-five_ch_wide-18,24,0.2199
icl_trained,wqjyy66p,4,136,canon-five_ch_wide-18,25,0.2526
icl_trained,wqjyy66p,4,136,canon-five_ch_wide-18,26,0.0707
icl_trained,wqjyy66p,4,136,canon-five_ch_wide-18,27,0.2042
icl_trained,wqjyy66p,4,136,canon-five_ch_wide-18,28,0.2951
icl_trained,wqjyy66p,4,136,canon-five_ch_wide-18,29,0.1014
icl_trained,wqjyy66p,4,136,canon-five_ch_wide-18,30,0.2308
icl_trained,wqjyy66p,4,137,canon-five_ch_wide-18,1,0.1092
icl_trained,wqjyy66p,4,137,canon-five_ch_wide-18,2,0.1092
icl_trained,wqjyy66p,4,137,canon-five_ch_wide-18,3,0.2042
icl_trained,wqjyy66p,4,137,canon-five_ch_wide-18,4,0.2028
icl_trained,wqjyy66p,4,137,canon-five_ch_wide-18,5,0.2098
icl_trained,wqjyy66p,4,137,canon-five_ch_wide-18,6,0.1661
icl_trained,wqjyy66p,4,137,canon-five_ch_wide-18,7,0.2281
icl_trained,wqjyy66p,4,137,canon-five_ch_wide-18,8,0.1979
icl_trained,wqjyy66p,4,137,canon-five_ch_wide-18,9,0.3825
icl_trained,wqjyy66p,4,137,canon-five_ch_wide-18,10,0.3772
icl_trained,wqjyy66p,4,137,canon-five_ch_wide-18,11,0.2297
icl_trained,wqjyy66p,4,137,canon-five_ch_wide-18,12,0.1122
icl_trained,wqjyy66p,4,137,canon-five_ch_wide-18,13,0.1724
icl_trained,wqjyy66p,4,137,canon-five_ch_wide-18,14,0.3643
icl_trained,wqjyy66p,4,137,canon-five_ch_wide-18,15,0.4437
icl_trained,wqjyy66p,4,137,canon-five_ch_wide-18,16,0.1298
icl_trained,wqjyy66p,4,137,canon-five_ch_wide-18,17,0.2118
icl_trained,wqjyy66p,4,137,canon-five_ch_wide-18,18,0.1573
icl_trained,wqjyy66p,4,137,canon-five_ch_wide-18,19,0.1828
icl_trained,wqjyy66p,4,137,canon-five_ch_wide-18,20,0.2324
icl_trained,wqjyy66p,4,137,canon-five_ch_wide-18,21,0.2195
icl_trained,wqjyy66p,4,137,canon-five_ch_wide-18,22,0.2371
icl_trained,wqjyy66p,4,137,canon-five_ch_wide-18,23,0.2491
icl_trained,wqjyy66p,4,137,canon-five_ch_wide-18,24,0.2199
icl_trained,wqjyy66p,4,137,canon-five_ch_wide-18,25,0.2526
icl_trained,wqjyy66p,4,137,canon-five_ch_wide-18,26,0.0707
icl_trained,wqjyy66p,4,137,canon-five_ch_wide-18,27,0.2042
icl_trained,wqjyy66p,4,137,canon-five_ch_wide-18,28,0.2951
icl_trained,wqjyy66p,4,137,canon-five_ch_wide-18,29,0.1014
icl_trained,wqjyy66p,4,137,canon-five_ch_wide-18,30,0.2308
icl_trained,wqjyy66p,4,138,canon-five_ch_wide-18,1,0.1092
icl_trained,wqjyy66p,4,138,canon-five_ch_wide-18,2,0.2976
icl_trained,wqjyy66p,4,138,canon-five_ch_wide-18,3,0.2042
icl_trained,wqjyy66p,4,138,canon-five_ch_wide-18,4,0.2028
icl_trained,wqjyy66p,4,138,canon-five_ch_wide-18,5,0.2098
icl_trained,wqjyy66p,4,138,canon-five_ch_wide-18,6,0.1661
icl_trained,wqjyy66p,4,138,canon-five_ch_wide-18,7,0.2281
icl_trained,wqjyy66p,4,138,canon-five_ch_wide-18,8,0.1979
icl_trained,wqjyy66p,4,138,canon-five_ch_wide-18,9,0.4685
icl_trained,wqjyy66p,4,138,canon-five_ch_wide-18,10,0.1056
icl_trained,wqjyy66p,4,138,canon-five_ch_wide-18,11,0.2297
icl_trained,wqjyy66p,4,138,canon-five_ch_wide-18,12,0.3170
icl_trained,wqjyy66p,4,138,canon-five_ch_wide-18,13,0.1724
icl_trained,wqjyy66p,4,138,canon-five_ch_wide-18,14,0.2113
icl_trained,wqjyy66p,4,138,canon-five_ch_wide-18,15,0.2160
icl_trained,wqjyy66p,4,138,canon-five_ch_wide-18,16,0.1298
icl_trained,wqjyy66p,4,138,canon-five_ch_wide-18,17,0.2118
icl_trained,wqjyy66p,4,138,canon-five_ch_wide-18,18,0.1573
icl_trained,wqjyy66p,4,138,canon-five_ch_wide-18,19,0.1828
icl_trained,wqjyy66p,4,138,canon-five_ch_wide-18,20,0.2324
icl_trained,wqjyy66p,4,138,canon-five_ch_wide-18,21,0.2371
icl_trained,wqjyy66p,4,138,canon-five_ch_wide-18,22,0.2199
icl_trained,wqjyy66p,4,138,canon-five_ch_wide-18,23,0.0707
icl_trained,wqjyy66p,4,138,canon-five_ch_wide-18,24,0.2042
icl_trained,wqjyy66p,4,138,canon-five_ch_wide-18,25,0.2951
icl_trained,wqjyy66p,4,138,canon-five_ch_wide-18,26,0.1014
icl_trained,wqjyy66p,4,138,canon-five_ch_wide-18,27,0.2308
icl_trained,wqjyy66p,4,139,canon-five_ch_wide-18,1,0.1092
icl_trained,wqjyy66p,4,139,canon-five_ch_wide-18,2,0.1910
icl_trained,wqjyy66p,4,139,canon-five_ch_wide-18,3,0.2042
icl_trained,wqjyy66p,4,139,canon-five_ch_wide-18,4,0.2028
icl_trained,wqjyy66p,4,139,canon-five_ch_wide-18,5,0.2098
icl_trained,wqjyy66p,4,139,canon-five_ch_wide-18,6,0.1661
icl_trained,wqjyy66p,4,139,canon-five_ch_wide-18,7,0.2281
icl_trained,wqjyy66p,4,139,canon-five_ch_wide-18,8,0.1979
icl_trained,wqjyy66p,4,139,canon-five_ch_wide-18,9,0.0777
icl_trained,wqjyy66p,4,139,canon-five_ch_wide-18,10,0.1056
icl_trained,wqjyy66p,4,139,canon-five_ch_wide-18,11,0.2297
icl_trained,wqjyy66p,4,139,canon-five_ch_wide-18,12,0.2567
icl_trained,wqjyy66p,4,139,canon-five_ch_wide-18,13,0.1724
icl_trained,wqjyy66p,4,139,canon-five_ch_wide-18,14,0.2113
icl_trained,wqjyy66p,4,139,canon-five_ch_wide-18,15,0.1150
icl_trained,wqjyy66p,4,139,canon-five_ch_wide-18,16,0.1158
icl_trained,wqjyy66p,4,139,canon-five_ch_wide-18,17,0.2118
